corridor,horizon,split_mode,seed,n_learn,n_eval,policy,policy_degenerate,mae_router,mae_persist,mae_lstm,mae_xgb,mae_oracle,best_pure,gain_vs_best_pure,gap_to_oracle
E59,1,random,10,143701,95800,PPP,true,2.791281639887545,2.791281639887545,3.136065286285942,3.108034714635827,2.791281639887545,P,0.0,0.0
E59,1,random,11,143701,95800,PPP,true,2.795389354049786,2.795389354049786,3.129615605688792,3.1026338388315073,2.795389354049786,P,0.0,0.0
E59,1,random,12,143701,95800,PPP,true,2.7974060231210793,2.7974060231210793,3.1281472917439297,3.108387733099356,2.7974060231210793,P,0.0,0.0
E59,1,random,13,143701,95800,PPP,true,2.8036731967497968,2.8036731967497968,3.1380193026628276,3.107431587041793,2.8036731967497968,P,0.0,0.0
E59,1,random,14,143701,95800,PPP,true,2.8237454831625075,2.8237454831625075,3.1390807469154947,3.1216089224840258,2.8237454831625075,P,0.0,0.0
E59,1,random,15,143701,95800,PPP,true,2.7986039314737896,2.7986039314737896,3.1356332402289038,3.114032822136839,2.7986039314737896,P,0.0,0.0
E59,1,random,16,143701,95800,PPP,true,2.8104493320709976,2.8104493320709976,3.1372983678497204,3.112012605027515,2.8104493320709976,P,0.0,0.0
E59,1,random,17,143701,95800,PPP,true,2.804200822550469,2.804200822550469,3.1430490845429375,3.12035055527483,2.804200822550469,P,0.0,0.0
E59,1,random,18,143701,95800,PPP,true,2.800780882636291,2.800780882636291,3.1431239824852515,3.110927454332718,2.800780882636291,P,0.0,0.0
E59,1,random,19,143701,95800,PPP,true,2.80254607350443,2.80254607350443,3.1377015040463347,3.111809464321007,2.80254607350443,P,0.0,0.0
E59,1,temporal,,140314,99187,PPP,true,2.8839297926316445,2.8839297926316445,3.179461666754723,3.1587425355598193,2.8839297926316445,P,0.0,0.0
E59,3,random,0,137254,91502,PDD,false,3.6488680046859723,3.882938685619058,3.6974268666288426,3.797975644909284,3.6488680046859723,D,-0.04855886194287029,0.0
E59,3,random,1,137254,91502,PDD,false,3.651354611317308,3.8882065337852443,3.6945291389905908,3.8030642792085816,3.651354611317308,D,-0.04317452767328289,0.0
E59,3,random,2,137254,91502,PDD,false,3.6479197469076245,3.8747497363725345,3.6917293654986696,3.7911194885486577,3.6479197469076245,D,-0.04380961859104504,0.0
E59,3,random,3,137254,91502,PDD,false,3.6531546638821286,3.895927622941999,3.7018558883147956,3.803524511482819,3.6531546638821286,D,-0.048701224432667,0.0
E59,3,random,4,137254,91502,PDD,false,3.641484612806365,3.885226848083716,3.6889988483177483,3.783533075958447,3.641484612806365,D,-0.04751423551138334,0.0
E59,3,random,5,137254,91502,PDD,false,3.6499438284941728,3.883613749318132,3.699173777416775,3.8005298317457137,3.6499438284941728,D,-0.04922994892260224,0.0
E59,3,random,6,137254,91502,PDD,false,3.6349189197667187,3.875183454698736,3.68498030503782,3.787052208568351,3.6349189197667187,D,-0.050061385271101155,0.0
E59,3,random,7,137254,91502,PDD,false,3.650362258853684,3.893854736903986,3.6931859170649757,3.795699206248718,3.650362258853684,D,-0.042823658211291526,0.0
E59,3,random,8,137254,91502,PDD,false,3.6337645918874126,3.869859607057471,3.6856092799361533,3.7817630059070133,3.6337645918874126,D,-0.05184468804874065,0.0
E59,3,random,9,137254,91502,PDD,false,3.6402583261288797,3.893358838641316,3.688409834605759,3.7913176063157095,3.6402583261288797,D,-0.048151508476879545,0.0
E59,3,random,10,137254,91502,PDD,false,3.6459416743536543,3.873370680443506,3.6953418249328402,3.7920818868453314,3.6459416743536543,D,-0.0494001505791859,0.0
E59,3,random,11,137254,91502,PDD,false,3.647336857287246,3.8878839467982016,3.689451263744618,3.787826444049452,3.647336857287246,D,-0.04211440645737197,0.0
E59,3,random,12,137254,91502,PDD,false,3.6244982608495335,3.8741154704431935,3.673643877997622,3.7744504732579207,3.6244982608495335,D,-0.049145617148088405,0.0
E59,3,random,13,137254,91502,PDD,false,3.64186148338533,3.8695064454502766,3.691690372880312,3.790740116072838,3.64186148338533,D,-0.049828889494981876,0.0
E59,3,random,14,137254,91502,PDD,false,3.6545630124448487,3.8700395309141573,3.697274600249718,3.7934514568015185,3.6545630124448487,D,-0.04271158780486939,0.0
E59,3,random,15,137254,91502,PDD,false,3.650898662083204,3.889611831803324,3.6967020920697635,3.7939858557667194,3.650898662083204,D,-0.04580342998655951,0.0
E59,3,random,16,137254,91502,PDD,false,3.6768307966319975,3.904939609992304,3.721307501595194,3.821898852269409,3.6768307966319975,D,-0.04447670496319667,0.0
E59,3,random,17,137254,91502,PDD,false,3.6549482786450365,3.880751222415699,3.7033956300073396,3.8035108083136233,3.6549482786450365,D,-0.04844735136230316,0.0
E59,3,random,18,137254,91502,PDD,false,3.6514617923215367,3.895064549561691,3.69762190771698,3.797313727151344,3.6514617923215367,D,-0.0461601153954434,0.0
E59,3,random,19,137254,91502,PDD,false,3.6366886318307095,3.875770490090471,3.6878989243678832,3.7855609342498533,3.6366886318307095,D,-0.051210292537173796,0.0
E59,3,temporal,,133971,94785,PDD,false,3.6879857147306545,3.9563906239992885,3.729764248295135,3.823667740976533,3.6879857147306545,D,-0.04177853356448047,0.0
E59,5,random,0,135196,90130,DDD,true,3.890675594924915,4.380755598960647,3.890675594924915,4.111764588912055,3.890675594924915,D,0.0,0.0
E59,5,random,1,135196,90130,DDD,true,3.8834114255749608,4.38423735159795,3.8834114255749608,4.112590492516342,3.8834114255749608,D,0.0,0.0
E59,5,random,2,135196,90130,DDD,true,3.8997482822828338,4.380368451840417,3.8997482822828338,4.1165544958023625,3.8997482822828338,D,0.0,0.0
E59,5,random,3,135196,90130,DDD,true,3.9077123585782148,4.396653890054234,3.9077123585782148,4.123632657664155,3.9077123585782148,D,0.0,0.0
E59,5,random,4,135196,90130,DDD,true,3.873130293251155,4.37957849681384,3.873130293251155,4.1065656362119,3.873130293251155,D,0.0,0.0
E59,5,random,5,135196,90130,DDD,true,3.8845912221664993,4.367234867600242,3.8845912221664993,4.101598781781761,3.8845912221664993,D,0.0,0.0
E59,5,random,6,135196,90130,DDD,true,3.899253643957079,4.39777323389429,3.899253643957079,4.117312001234999,3.899253643957079,D,0.0,0.0
E59,5,random,7,135196,90130,DDD,true,3.8846235629946944,4.361140450280051,3.8846235629946944,4.09163951755271,3.8846235629946944,D,0.0,0.0
E59,5,random,8,135196,90130,DDD,true,3.880281814607785,4.374528946321547,3.880281814607785,4.10197712782021,3.880281814607785,D,0.0,0.0
E59,5,random,9,135196,90130,DDD,true,3.8757075677922703,4.369632985310695,3.8757075677922703,4.102420247848352,3.8757075677922703,D,0.0,0.0
E59,5,random,10,135196,90130,DDD,true,3.8824313604354224,4.3966447431557345,3.8824313604354224,4.1143295734370176,3.8824313604354224,D,0.0,0.0
E59,5,random,11,135196,90130,DDD,true,3.889533322396824,4.380469476006132,3.889533322396824,4.109576294613403,3.889533322396824,D,0.0,0.0
E59,5,random,12,135196,90130,DDD,true,3.890716997510808,4.406209679733407,3.890716997510808,4.114723997908084,3.890716997510808,D,0.0,0.0
E59,5,random,13,135196,90130,DDD,true,3.8918251406772146,4.380417289705318,3.8918251406772146,4.111089420022333,3.8918251406772146,D,0.0,0.0
E59,5,random,14,135196,90130,DDD,true,3.900629031426711,4.400461937242934,3.900629031426711,4.115125618527999,3.900629031426711,D,0.0,0.0
E59,5,random,15,135196,90130,DDD,true,3.884550578821966,4.380192320568771,3.884550578821966,4.107391192237717,3.884550578821966,D,0.0,0.0
E59,5,random,16,135196,90130,DDD,true,3.897084325534131,4.403969772052754,3.897084325534131,4.119400224759207,3.897084325534131,D,0.0,0.0
E59,5,random,17,135196,90130,DDD,true,3.904784135576174,4.402286808368806,3.904784135576174,4.129899113701753,3.904784135576174,D,0.0,0.0
E59,5,random,18,135196,90130,DDD,true,3.8799547486097317,4.380904602567985,3.8799547486097317,4.1011876207020705,3.8799547486097317,D,0.0,0.0
E59,5,random,19,135196,90130,DDD,true,3.8842122642496353,4.372903633842481,3.8842122642496353,4.106236424430763,3.8842122642496353,D,0.0,0.0
E59,5,temporal,,131804,93522,DDD,true,3.9117763909834498,4.440481246112999,3.9117763909834498,4.134970989862283,3.9117763909834498,D,0.0,0.0
E59,10,random,0,131121,87414,DDD,true,4.170013638692842,5.3512385646253975,4.170013638692842,4.5545203188598276,4.170013638692842,D,0.0,0.0
E59,10,random,1,131121,87414,DDD,true,4.157328808973422,5.322509413994826,4.157328808973422,4.5482577730894915,4.157328808973422,D,0.0,0.0
E59,10,random,2,131121,87414,DDD,true,4.155164092445727,5.316262198074911,4.155164092445727,4.547217308712619,4.155164092445727,D,0.0,0.0
E59,10,random,3,131121,87414,DDD,true,4.16594226667379,5.322625936453673,4.16594226667379,4.548089412064554,4.16594226667379,D,0.0,0.0
E59,10,random,4,131121,87414,DDD,true,4.180183311659391,5.34525612433386,4.180183311659391,4.569007359260821,4.180183311659391,D,0.0,0.0
E59,10,random,5,131121,87414,DDD,true,4.158542134399767,5.354806540833708,4.158542134399767,4.547911949528868,4.158542134399767,D,0.0,0.0
E59,10,random,6,131121,87414,DDD,true,4.176318007386983,5.35701603009258,4.176318007386983,4.565687802818336,4.176318007386983,D,0.0,0.0
E59,10,random,7,131121,87414,DDD,true,4.146908951091502,5.324703442861371,4.146908951091502,4.538850209865011,4.146908951091502,D,0.0,0.0
E59,10,random,8,131121,87414,DDD,true,4.164641797644852,5.348284726960359,4.164641797644852,4.554542574249845,4.164641797644852,D,0.0,0.0
E59,10,random,9,131121,87414,DDD,true,4.167223810404999,5.337485295337893,4.167223810404999,4.561963527889437,4.167223810404999,D,0.0,0.0
E59,10,random,10,131121,87414,DDD,true,4.164916795057278,5.32428749180894,4.164916795057278,4.551036776976374,4.164916795057278,D,0.0,0.0
E59,10,random,11,131121,87414,DDD,true,4.172293357532517,5.343957500134613,4.172293357532517,4.552977662416837,4.172293357532517,D,0.0,0.0
E59,10,random,12,131121,87414,DDD,true,4.166228001819265,5.3161557271463264,4.166228001819265,4.546358650014938,4.166228001819265,D,0.0,0.0
E59,10,random,13,131121,87414,DDD,true,4.169311386529693,5.35686809862203,4.169311386529693,4.5598709696635895,4.169311386529693,D,0.0,0.0
E59,10,random,14,131121,87414,DDD,true,4.16877396018841,5.343104473593786,4.16877396018841,4.5434535842204,4.16877396018841,D,0.0,0.0
E59,10,random,15,131121,87414,DDD,true,4.164882519982272,5.328550494346965,4.164882519982272,4.53717356833918,4.164882519982272,D,0.0,0.0
E59,10,random,16,131121,87414,DDD,true,4.162559656320409,5.3370583665355396,4.162559656320409,4.556561406983669,4.162559656320409,D,0.0,0.0
E59,10,random,17,131121,87414,DDD,true,4.172320085942443,5.360416185652124,4.172320085942443,4.567967755156244,4.172320085942443,D,0.0,0.0
E59,10,random,18,131121,87414,DDD,true,4.17161716636874,5.344300645025107,4.17161716636874,4.543860081471862,4.17161716636874,D,0.0,0.0
E59,10,random,19,131121,87414,DDD,true,4.156520674348513,5.314089953947114,4.156520674348513,4.551163903751618,4.156520674348513,D,0.0,0.0
E59,10,temporal,,127942,90593,DDD,true,4.181104155089878,5.354796082085026,4.181104155089878,4.563706741243739,4.181104155089878,D,0.0,0.0
